,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma0_13,Gamma0_14,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,Gamma13,Gamma14,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
74,74,74,20,1.2451361409834748e-05,0.0022378412569189,3.454222612034899e-05,2.975654315761055e-05,5.682768191802499e-06,0.00870941549694,0.0001471353882429,1.432206084023924e-06,2.1421609124319872e-05,0.000133497018893,0.0002567565959629,0.0003724110800502,0.0022106761763093,8.71056322186708e-06,0.1145377777589848,0.0976565601029696,0.0626436990162361,0.10010866500117,0.0661916541689834,0.0979932774566002,0.0680379942468193,0.0967851230001347,0.0695154911698823,0.0957054481812898,0.0707591826789834,0.094780151906406,0.0715893032821778,1.0175505803959795e-05,-1.5968222369541085e-05,-0.0011095610366539,10328.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.078973993355927,1.0586559063157943,1.0566528825772352,-0.0010994411202326
75,75,75,84,0.0002844187501431,4.449128836686202e-05,3.615917931662353e-05,0.0004680133672797,0.0005679643041452,2.5481891528093587e-05,5.215601117583634e-05,0.002427687949826,0.0004724587494121,0.0004136725141349,0.0096985312546872,0.0009174605610019,6.107284361611098e-05,1.0207085563758634e-06,0.11567658268501,0.0965082406819477,0.0641007166322096,0.0985739846057806,0.06775575265164,0.0965789949653277,0.0693045341592669,0.0956718838813152,0.0704534607345051,0.0949440812751557,0.0713271108662087,0.0944377531739083,0.0717221472388368,1.662329420187751e-06,-2.7726505286432675e-05,-0.001109561034978,7528.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739925917899,1.0575715429331636,1.0566528826250114,-0.0010994411202326
76,76,76,5,2.590504673470147e-05,1.2799138141987386e-06,2.626581940952268e-05,0.0005487290258662,3.859865982110496e-06,0.004772916036536,1.821193118173633e-05,0.0010397084589779,1.446898012567959e-05,6.199617961178971e-06,1.328050863357606e-05,2.412655912029024e-05,0.0054471260813153,1.915640039165916e-06,0.1146043305757294,0.0976154674025934,0.0627117712560735,0.0999895723431315,0.0662557669827058,0.0979449559948431,0.0680818109140443,0.0967502945640534,0.0695460862669316,0.0956810485007946,0.0707787457235064,0.09476483783234,0.071599758709072,1.692234102469778e-06,-1.1176327167493791e-05,-0.001109561032599,9072.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739891131606,1.0585978842348818,1.056652882842507,-0.0010994411202324
77,77,77,93,0.0007473734651972,4.273136947477272e-05,2.20501352797068e-06,0.0001318236653735,0.0016954631509976,0.0008584336117161,1.0911933482014768e-06,3.773265712027729e-06,0.0022723928242973,2.7539453601185505e-06,2.118767195220757e-05,1.3056716828094169e-06,6.92243578788908e-05,3.422348036338513e-06,0.114335892677047,0.0978746939734294,0.062397799404888,0.1003264667450289,0.0659120014570527,0.0982708055303287,0.0677734050782065,0.0970245081885098,0.0693020620062921,0.095884357935943,0.0706147558737338,0.0948767486485675,0.0715321950816358,4.166377215127166e-05,-2.583016926450392e-05,-0.0011095610306313,10329.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739920150879,1.0588350297180182,1.0566528826610686,-0.0010994411202326
78,78,78,25,4.093632472825729e-05,0.0032588300313027,0.0006120599869189,0.0011586366963174,6.108553876538158e-05,9.026615042557891e-05,1.0167964909186077e-05,3.293451552947074e-05,5.348626645718026e-05,3.0523033508746725e-06,0.0031823337237301,0.0065038827120919,0.001097348072497,3.548159624660453e-05,0.1144625031528222,0.0977760200068627,0.0625194458748679,0.1001875752643502,0.0660495311801548,0.0981346430979148,0.0678988445555637,0.096907553421728,0.0694021237020124,0.0957953688553941,0.0706822711066616,0.0948258747567243,0.0715607274561248,2.257994042530559e-05,-6.869236507193392e-06,-0.0011095610295292,9751.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739902640202,1.0587404295510197,1.0566528827705504,-0.0010994411202325
79,79,79,89,0.0047448087810754,0.0026233189136755,4.583030874188111e-05,6.685173895652826e-06,0.0048744745098711,0.0044439380760437,3.499010379729769e-06,1.7851681840997013e-05,2.394254703721993e-06,1.746402728670544e-06,0.0001880881155392,8.318646593339428e-05,0.0017158453697036,6.800350339892841e-05,0.1158054595827848,0.0962122311988789,0.0643957016332648,0.0982055760637055,0.068038575442106,0.0962578305421031,0.069642646072099,0.095397470219203,0.0707265546865926,0.0947268747266078,0.0714916944097754,0.0943536965919726,0.0717278200602244,3.902638357634669e-05,-9.103806053017033e-06,-0.0011095610149832,9124.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739894072812,1.0573485795068602,1.0566528828241166,-0.0010994411202324
80,80,80,59,2.299818856287954e-05,0.0054242373375582,2.135979106964961e-06,3.385994974465743e-05,8.434868421867862e-06,0.0011858347467349,1.184291396238812e-06,2.0923821783267523e-06,1.1951580845443442e-05,0.0001251486709547,0.0073002273292237,2.556112419650542e-05,0.0001192978797288,4.509309087935031e-06,0.1143548329601146,0.0978559058581852,0.062422612617757,0.1003022989338688,0.0659403016367599,0.0982450902150898,0.0678010044126269,0.0970005149387357,0.0693276276922452,0.0958629995244543,0.0706370409912081,0.094859297121521,0.071550909322428,2.4605138281278188e-05,-2.0492090203115308e-05,-0.0011095610119181,9517.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739943269857,1.0588174678339184,1.0566528825165202,-0.0010994411202327
81,81,81,29,0.0001120356327137,0.000184719883233,0.0001705372249783,0.0002255519324254,2.162355892431235e-06,1.3049888497701278e-06,0.0010135652468885,0.0002576838334196,0.0025828154496782,1.2681919856828783e-05,0.0030912241766415,1.009820278118849e-05,0.0002137032057426,2.4597119061651707e-06,0.115729320319554,0.0963628497219,0.0642876174505305,0.0983834738126959,0.0679276255992434,0.0963965819278197,0.0694969158710007,0.0955077288791028,0.0705980267369235,0.0948265207534594,0.0714178729391351,0.0943828332122417,0.0717391419292665,4.0300983930436605e-06,-1.864106512056504e-05,-0.0011095610078029,8381.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739873424814,1.057426076548056,1.0566528829532158,-0.0010994411202323
82,82,82,45,2.6871522561683943e-06,0.000139366073442,0.0024234700248921,0.0004765010622916,2.226456367451492e-05,0.0013102966741916,0.0003372832478163,1.3222875260513924e-05,4.38934999053478e-05,5.6402873581788565e-05,0.0028927463005115,2.110036248362233e-05,8.15924058036707e-06,1.1800665268308703e-06,0.114290720776959,0.0981556037152588,0.062304118324003,0.1006538899288384,0.0658161059897276,0.0985857981213467,0.0677078183355572,0.0973006384432824,0.0692815222590677,0.096111335396564,0.0706491063167494,0.0950448035665039,0.071631606489954,2.5099039872427613e-05,-1.987800055354073e-05,-0.0011095609667,12146.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739895032473,1.0589644544307188,1.056652882818116,-0.0010994411202324
83,83,83,22,4.23068718899524e-06,0.0016270265464595,0.008686548184393,9.382291978262158e-06,0.0055847081332648,0.0028094924795707,2.0970409610624964e-05,0.005845434086643,3.802276092116883e-05,2.840105620359588e-06,0.0002502839196575,0.0051629164784629,0.007556709321258,0.0072097052714886,0.0675044191857166,0.1512477360000931,0.0001199201672786,0.1648634132071785,0.0027947118318246,0.1604920711592228,0.0061665676875111,0.159301203141231,0.0068054229680019,0.1589145247135943,0.0077809962517409,0.1601383485048559,0.0023521302552413,0.0708363561286668,-7.728627898634858e-05,-0.0011095524688723,14760.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739942675656,1.1138327086360158,1.0566528825202357,-0.0010994411202327
84,84,84,86,0.000343021890017,0.0029201122905261,3.017553905769922e-06,3.682674264070165e-05,0.0006828718163736,1.0957583327874633e-05,2.247697922293881e-05,0.0003644122301687,0.0002420222859901,1.458011583194441e-06,1.342525764877241e-05,1.3393718311620846e-05,0.0004267971142422,1.9374796668182684e-06,0.0663701790511677,0.1529964033020263,2.3265991900946377e-05,0.1556867596820988,0.0221275655419161,0.1334148584803028,0.0397843822720968,0.1197509786228567,0.0518103295158551,0.1093735216345829,0.0612075474062324,0.1005997463709657,0.0696356337134677,2.422224077212669e-06,-1.0414199341118372e-05,-0.0011092906713615,8458.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739943684575,1.111235277758536,1.0566528825139283,-0.0010994411202327
85,85,85,47,0.0006509417734475,1.8881470451517475e-05,1.3809317155337122e-06,0.0018746049916582,2.030658484076356e-05,7.490495891642051e-06,0.0002059909118632,4.37523700056993e-06,0.0002482643035394,0.0015041249266792,1.7708034091190774e-05,0.0025970505383855,1.9451624145615552e-05,2.088436190977791e-06,0.0662906028712269,0.1527806588132673,2.9065234782682662e-06,0.1555276591245555,0.0220178997988933,0.133286469975934,0.0397239818416017,0.1196458333312463,0.051655951000774,0.1093278472127746,0.061052960945648,0.1005193247706761,0.0695371181805727,1.240805681571256e-05,-1.3947754810511697e-05,-0.0011092905655793,8515.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739925619192,1.1112983756189705,1.0566528826268786,-0.0010994411202326
86,86,86,8,1.0067720087200576e-06,0.0002421048739278,4.638635010224338e-06,0.0003808165529841,2.961301501810931e-06,0.0001044397020268,2.580259369507092e-06,1.0256989536703244e-05,3.3134658663777604e-05,1.7328523444971088e-05,9.87304901581063e-06,4.111521477180174e-05,3.587794706551061e-05,8.140732315491117e-06,1.151312352139079e-06,0.1807336702488178,8.002689582732017e-06,0.1595077884563573,0.0068944092997188,0.1576561537977828,0.0089927819720334,0.1560611070433913,0.0102129633996624,0.1555051553474342,0.0111782968314793,0.1566292404218506,0.0060548525745903,0.0671204700644225,-1.940227046123416e-06,-0.0011091854043347,12580.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739935179224,1.099625550636935,1.0566528825671075,-0.0010994411202327
87,87,87,62,1.112015792176576e-06,1.3434606796932803e-05,0.0040475871374074,0.0018478317163157,0.0004602286542309,0.000773758443388,2.4403356702677432e-05,0.0001662511635417,0.0001786159527464,0.0033606648426064,0.0025560179577301,0.0001728671031714,8.05607638169142e-05,0.000288241895196,1.9592274184961595e-05,0.1806197239333238,0.0002326026929277,0.1593361320665008,0.0069734104178834,0.1576667074023232,0.0089185520024869,0.1561892254281854,0.0100453501242108,0.1557079365319009,0.0109542924869556,0.1568837432100468,0.0057741937746731,0.0674067411768912,-3.273678970846639e-05,-0.001109184757543,10993.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739906827901,1.0995699834785828,1.0566528827443675,-0.0010994411202325
88,88,88,34,4.352149590256046e-06,0.0042287407950495,0.0001137782456021,0.0006556408704392,8.16277323383153e-05,0.0024888427184752,4.356109922430004e-06,5.06823310501109e-06,0.001012586524679,1.4598310428688248e-05,2.41436103541234e-06,1.0447807297274117e-05,0.0022929500238336,0.0002544332565582,7.072820954458822e-06,0.180669036505505,0.0001632694381205,0.1592748696879165,0.0071792807973587,0.157340568895142,0.0093308801573072,0.1557064712100275,0.0105794509607108,0.1551332482382861,0.011550718514505,0.1562434664335111,0.0064633523163921,0.066709892191379,-2.341452157164267e-05,-0.0011091840501946,12400.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739919264839,1.0994525866569818,1.0566528826666073,-0.0010994411202326
89,89,89,99,3.93272580617548e-06,0.0040948968735343,0.0005160724166826,0.0012215161569698,0.0007447663788758,0.0001214706607186,0.0035598715840664,4.930796209140736e-06,1.0029177785993304e-05,1.2034366262740974e-05,3.709403673780733e-06,1.29851145385477e-06,5.6102855432235465e-06,0.0009300150741835,5.364911823165963e-06,0.1804247130680076,0.0001646704654287,0.1590469090464342,0.0071825479931474,0.1571065606679603,0.0093358152308099,0.1554703437183374,0.0105851742158935,0.1548951894184645,0.011556055295685,0.1560017328901539,0.0064786678274691,0.0666003233247984,-1.4753506597658064e-05,-0.0011091839935335,13129.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739936159346,1.0994169532777065,1.0566528825609791,-0.0010994411202327
90,90,90,0,2.31927462143502e-06,0.0091102774896396,0.0001814680963399,1.126864303291379e-06,8.49109254404546e-05,3.796073388054825e-06,0.0001057722801342,4.682845398276461e-06,9.892131877033028e-05,2.390651626901873e-06,3.4352856914334764e-05,0.008767159374784,2.172907480959388e-06,8.228896117141515e-06,2.731043068318389e-06,0.1805517759641239,0.0005000568642034,0.1586479779025096,0.0080189802730851,0.1564628923545779,0.0101655205504014,0.1550481278877409,0.0110387569945215,0.1549123248400152,0.0115495641844681,0.1564635227084028,0.006070669991276,0.0671090688458026,-5.054988137202268e-06,-0.0011091819322628,10933.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739926547849,1.0990466593220731,1.0566528826210728,-0.0010994411202326
91,91,91,40,5.970696400824687e-06,0.0017523039987682,0.0002030010375343,3.498968329716559e-06,1.5820582281721355e-05,0.0006544497852925,1.4262174122331562e-05,1.064362076106207e-05,0.0001649029003885,1.8739902190270544e-06,0.0049505202385031,1.020589642287394e-05,0.0068488166994511,3.447269154802916e-06,3.484427449660427e-05,0.1792948208063113,0.0046400685564182,0.1458682502933762,0.0293180525085082,0.128271620404704,0.0437264094610151,0.1162022865840081,0.0543912033831655,0.1072593690072479,0.0625307910743219,0.0996332959969175,0.0698612689467835,2.0715629280383985e-06,-1.3989285697394356e-05,-0.0011089528136863,9044.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739886738846,1.0981727154991654,1.0566528828699715,-0.0010994411202324
92,92,92,13,5.009718725872111e-06,3.758335214861205e-06,0.0034141770081622,1.7447443710247456e-05,0.0002548363775623,0.0001481728064895,0.0005094874061137,8.496659831388543e-05,8.334685803707885e-06,1.6942971448070086e-06,7.42478762177299e-05,1.965681480870485e-06,0.0001454282114117,0.0020455076191698,0.1734638581198987,0.0258825228296282,0.1545883249134513,3.066783561552237e-05,0.1520527324096613,0.0303751914139303,0.1227514920399464,0.0531586672583701,0.1043194452588452,0.069510613237465,0.0896074921553986,0.0842014028257582,0.075442579887272,0.0002760379391146,-7.017613311093668e-06,-0.001108913785707,10590.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739912949369,1.1082627852728282,1.0566528827060937,-0.0010994411202325
93,93,93,85,5.638414408194959e-06,4.770513099663322e-06,0.0011218604441154,1.2066336189882825e-06,0.0002793408809773,0.0005039931385891,2.5639378303582407e-06,0.0004676500557503,0.0001645127557239,4.908188242852753e-06,0.0004880752924817,0.0001478476603906,2.677568095618433e-05,0.0021000881307655,0.1744264240420789,0.0251003817406577,0.1549231076072688,1.9922610873165115e-05,0.1520036014405173,0.0304687503613621,0.1226348360010721,0.0533173963791688,0.1041443841997366,0.0697087507929619,0.0894052017321928,0.0844132632700808,0.0752218251905835,0.0005028177661514,-1.2895647863267171e-05,-0.001108911950095,8811.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739934948992,1.1081885216722502,1.0566528825685488,-0.0010994411202327
94,94,94,6,0.005241202244036,1.2992184775609882e-06,0.0075129754653013,1.0700887839907808e-05,0.001899557668194,0.0053143912892544,0.0057838429815469,0.000828638339773,1.2345173966600426e-05,0.0001199959453229,3.47872948420242e-05,1.81328028365587e-05,3.98861736321983e-05,6.0065069408605365e-06,0.2019900837453662,1.3568939983779414e-06,0.1655009195332564,4.4547493611830906e-05,0.1511037167458072,0.0304728585346291,0.1228930779496785,0.0531773722990686,0.1042206280370942,0.0695493941260482,0.0895133496092547,0.0841380500983557,0.0754417080402238,0.0001979108582788,-3.0194158617909503e-05,-0.001108842931579,7823.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739939246259,1.113117433245811,1.0566528825416783,-0.0010994411202327
95,95,95,3,0.0002432498983708,0.0005405921335207,0.0019446610861012,0.0001141931094932,0.005161746317786,1.2628294512200649e-06,0.0007631548418237,4.6910704036567085e-05,0.001509072858011,0.0001418536792434,0.0010994626291786,1.658963143507851e-05,0.0023391922088569,1.2279022756269888e-05,0.1688597235043785,0.0340913537879044,0.1410253105605767,0.011085238202158,0.1627066815762375,9.224053603116172e-05,0.1508602303004149,0.032430523504638,0.1200452287643341,0.0572107593723283,0.0985639809629286,0.0789789624627697,0.0774757225598265,9.22100204819042e-06,-3.850999639496935e-05,-0.0011087350280061,6362.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739912194055,1.118645268932852,1.0566528827108188,-0.0010994411202325
96,96,96,11,0.0011003790594909,5.174111701823191e-05,0.0081195134814621,3.260778566801508e-06,0.009315003104373,2.3722362247922223e-06,2.5475683750832496e-05,0.0001690543933244,1.149891096187072e-05,1.4021788678505733e-05,8.04314624172818e-06,0.0009329758176447,2.3295865492406e-06,0.0011924472135794,0.1727468078349155,0.0258566862451102,0.1555109123411217,3.854175468182567e-06,0.1406811846846708,0.0567402525200904,0.087164626639144,0.096774178757785,0.0542306837113844,0.1259539343541064,0.0278812694334289,0.152852389661168,9.268513185884225e-06,0.0749418497653198,-7.886373081584178e-06,-0.001108077470825,8509.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739910437009,1.1469227565156386,1.0566528827218036,-0.0010994411202325
97,97,97,70,1.410762093399583e-06,1.4456026974799378e-05,6.723519081880693e-06,1.018286264076582e-05,1.4178603222066568e-06,0.0023187321342658,9.569731515983053e-05,2.923096424413805e-06,0.0081096557613838,2.3576575832021007e-06,0.0010492805172956,0.0030624774668303,1.7502945799551568e-06,8.30787877348848e-06,0.1647053517687537,0.0385866736901722,0.1355905414672389,0.017946971810914,0.1537751968191467,0.0067762155004795,0.1622716476620276,6.069056484803875e-06,0.1677309162649402,7.634751009117106e-06,0.1423682057789882,0.0567808834324,0.0853560631624985,0.000135186624199,-5.6496092770994685e-06,-0.0011077749942494,13928.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739927127474,1.1238228412990972,1.0566528826174488,-0.0010994411202326
98,98,98,27,2.725446898681057e-05,0.0014999560721512,6.823489318973681e-06,0.0005564524305545,0.00300150287369,3.0533987194525942e-06,0.0027806563616101,3.326689541413985e-05,1.9090010212321493e-06,3.951693490503405e-06,1.4837874727797784e-05,8.68175002028589e-06,4.7095059580739606e-06,1.323962653342789e-06,0.0695799410931443,0.1541120363798262,0.0001567002950566,0.1141221445287131,0.1307289467126889,1.1548752315767736e-05,0.1504128104527047,0.0355967970554978,0.1171804039537445,0.0588200823313184,0.0974202175980267,0.0795637909484491,0.077166054362856,9.380387366134617e-06,-1.2851125207736909e-05,-0.0011067925450812,10561.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666667,-0.5,-0.5833333333333334,-0.6666666666666667,-0.7500000000000001,-0.8333333333333335,-0.9166666666666669,-1.0,-1.0833333333333337,100000,30,14,0.1,5.0,0.1,0,13,0.001,1e-06,0.01,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:53:25.584579,0.0789739891220009,1.2161455176675238,1.056652882841954,-0.0010994411202324
