,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime
10,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,0.001,9.078906340535324e-07,2.480828876722526e-07,8.613464147586916e-07,4.7956599923558184e-06,2.0067224242294407e-06,5.824794614314254e-06,0.061553443740561826,0.053503489137444876,0.038931491230656146,0.05170742914620969,1.6399445540272245e-05,0.2926872283903468,-0.0009116884624166275,-0.0029469105892092236,11569.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
79,1e-06,1e-06,0.001,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,0.001,3.2195902719679865e-07,2.51022621782805e-07,9.229290250968035e-07,4.467792144290656e-06,1.1632678601705287e-06,1.9891848412374053e-05,0.06154129235142107,0.05349999194339661,0.0389342065528337,0.0517095145623709,1.3682790655050676e-05,0.29268488198608733,-0.0009333919837816665,-0.002946910362709685,11470.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
78,0.001,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,0.001,0.001,0.001,7.91307775926594e-07,2.3829612664274886e-07,9.762875133658579e-07,4.246555229914464e-06,5.679468380856822e-06,2.4701325628911985e-06,0.06164027879828671,0.05358000087358737,0.038986627303241296,0.05178155603123743,1.532520781507623e-05,0.29310709491106735,-0.000957040447426285,-0.002946910355334206,11175.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
6,1e-06,0.001,1e-06,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,1e-06,0.001,2.972925910944516e-07,1.117453613216388e-06,3.429785723583347e-07,1.086940777167517e-06,1.2083185821805645e-05,3.1901631460940197e-06,0.061637001710581674,0.05357944776078364,0.03898822752576539,0.051784325142194464,1.1538371645247799e-05,0.29310932678268603,-0.0009202844141053927,-0.002946910353468181,10388.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
59,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.001,7.347385966516302e-07,7.097038749696114e-07,9.99949306890812e-07,5.390963256287511e-06,1.2411822296229276e-06,2.846946616837133e-05,0.061619106710369416,0.053574566765978736,0.038992383939171635,0.05178831513965224,6.657857148937904e-06,0.29310966203407507,-0.0009305442920032166,-0.002946910312284491,11029.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
72,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,1e-06,0.001,1e-06,0.001,0.001,7.38246161491176e-07,6.988806625955172e-07,1.0507554862756887e-06,1.0920558839804652e-06,6.117679986127044e-06,1.2352617133681061e-05,0.061634653168135455,0.05357765859158185,0.03898874615272343,0.05178366991385662,1.2737652636879857e-05,0.2931072500092419,-0.0009183428608228344,-0.002946910192464553,11636.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
43,1e-06,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,0.001,2.5192255277425814e-07,5.671490339208154e-07,8.324654088402908e-07,3.5121469099014265e-06,3.8271663327374165e-06,1.2153011915769453e-05,0.06154668254814614,0.053501510942777206,0.038932830915647594,0.05170807529406013,1.5397276302490838e-05,0.29268413786523767,-0.0010270249927621553,-0.0029469101188796722,11087.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
51,0.001,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,1e-06,0.001,0.001,0.001,9.180590459826116e-07,8.265198522198235e-07,2.9126153542815815e-07,9.341062762250991e-07,5.2625365472231954e-06,1.5738720382474465e-05,0.061634432898297745,0.05357731944556922,0.038989213275662925,0.05178324609550109,1.4408666812169859e-05,0.29310907811017456,-0.0009534456672182283,-0.002946910060797347,11216.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
70,1e-06,0.001,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,0.001,1e-06,0.001,2.783518071995829e-07,8.029595883632065e-07,1.3071384736976024e-06,8.209356848495595e-06,9.760637671487676e-07,3.795736595987323e-05,0.061517183700534064,0.053495643360111055,0.03893960233722708,0.051717667593572235,1.372332245296682e-06,0.29268539160439794,-0.0009815299662313327,-0.002946909964579237,10080.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
84,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,8.335943611763509e-07,3.187612092785426e-07,3.7639094671109685e-07,3.023218299532024e-06,2.1826642047836084e-06,1.7882283120334484e-05,0.061545390525917176,0.053500666037397504,0.03893362018412665,0.05170790100619331,1.672065674487302e-05,0.292685655008647,-0.0008570716109170134,-0.0029469099587036036,12567.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
65,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,5.633022000495721e-07,2.324061474823467e-07,1.3026210758390024e-06,8.737647148506425e-07,5.554212564606685e-06,1.6394173876997872e-05,0.06154400104925418,0.053500448478844706,0.038933965286550035,0.051709051196392845,1.426468741993653e-05,0.2926839424990427,-0.0009301441728629287,-0.002946909857602995,11055.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
77,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,1e-06,0.001,1e-06,0.001,7.900637165100597e-07,7.492204297466352e-07,1.0659095889027655e-06,6.143517776108178e-06,1.1107531918832033e-06,3.596921784455003e-05,0.061610921975752166,0.053572887794119,0.03899421663274246,0.05178998262051375,4.55170301650916e-06,0.29310907551699694,-0.000923109598619513,-0.0029469097730808577,11014.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
60,0.001,0.001,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,9.758044818372803e-07,6.909133530309772e-07,9.046182282489047e-07,2.82624851483153e-06,4.507044429511293e-06,1.2452170947960005e-05,0.06163450707810696,0.05357800197099014,0.038988509141915394,0.051782562185010254,1.4768979012598598e-05,0.2931070690580205,-0.0008644943526904594,-0.0029469096503568545,12726.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
9,0.001,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,7.705012143849867e-07,8.171335865908001e-07,3.303731785119529e-07,3.2120834798240356e-06,1.6438103129953429e-06,2.2922972322698886e-05,0.06162841918767296,0.053575744348011455,0.0389899642605983,0.05178294978835427,1.4926924795296373e-05,0.2931064522611979,-0.0008747617686148105,-0.002946909626776944,12079.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
62,1e-06,0.001,1e-06,0.001,0.001,0.001,1e-06,1e-06,1e-06,0.001,0.001,0.001,3.337898307476652e-07,7.834156146621139e-07,3.1842281146517905e-07,4.6146022865353865e-06,4.193960360875549e-06,1.8702750538681336e-05,0.06153930760304146,0.05350015310735444,0.03893454898497159,0.0517095075989685,1.3937154946831274e-05,0.292684616521545,-0.000943195348862643,-0.0029469095971059152,11433.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
19,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,3.6116021831260337e-07,1.00389381540641e-06,1.5309453273178557e-06,6.386625542490094e-06,5.721246270666521e-06,1.291126038879277e-05,0.0615843251672542,0.053527477519174756,0.03897570125726552,0.051747714319895374,9.18137427431996e-06,0.29289636093819527,-0.0009389829604014027,-0.0029469094285874964,4789.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
41,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,4.289394316552979e-07,3.291759673685778e-07,4.5616836823420297e-07,1.4903740248781402e-06,1.4291371260231338e-05,2.0360550104273763e-05,0.0616183547748362,0.0535757309785466,0.03899281090841555,0.051788165485051926,7.44212313685027e-06,0.29310981630783656,-0.0008743229855369526,-0.002946909351544501,10823.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
91,0.001,0.001,1e-06,0.001,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,0.001,9.922304524397386e-07,9.455243802775486e-07,2.94522758841761e-07,7.470718335213319e-06,7.370715119833822e-06,2.8304712217500483e-05,0.06152171438115818,0.05349779797278661,0.038938635776608034,0.0517162131951087,3.972076752122361e-06,0.2926867641644042,-0.0009631561797556038,-0.002946909069296037,10256.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
74,0.001,1e-06,1e-06,0.001,0.001,1e-06,1e-06,1e-06,0.001,0.001,1e-06,0.001,1.292451338595388e-06,3.1871021444075726e-07,3.773348623515869e-07,8.581619381433593e-06,1.2592605019940632e-05,2.43055032352384e-05,0.06160531184954392,0.053574503780657416,0.038994335648438905,0.05179147973028129,1.3051554933712006e-06,0.29310782016893244,-0.0009216854359046022,-0.0029469087941607353,10436.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
80,0.001,0.001,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,8.848699167960015e-07,8.928794461428445e-07,2.942499014410457e-07,7.208400982289391e-06,3.875005646363351e-06,2.872736740720831e-05,0.06152650578194028,0.0534981706045982,0.03893735863509106,0.051712306183988595,1.0472659513387117e-05,0.2926847834722563,-0.0008573889091065875,-0.0029469084576948896,11604.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
2,0.001,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,1e-06,0.001,0.001,0.001,8.413028673991896e-07,2.696060823973979e-07,3.1814799177445974e-07,5.377098607862385e-06,5.273375368410169e-06,1.989016400869422e-05,0.06162395969924554,0.05357603598160617,0.038989832938148054,0.0517816558814438,1.6588401358158064e-05,0.2931027988740127,-0.0009685304688164701,-0.0029469084399449297,10889.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
26,0.001,1e-06,0.001,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1.0879491815844237e-06,4.7173372292050014e-07,1.2812855036977838e-06,4.268274799630545e-06,2.593277155171343e-06,3.249734734249563e-05,0.06152750222753533,0.0534973072209348,0.03893751597093683,0.0517116711545719,1.1485619316535863e-05,0.29268307980489083,-0.0008711921239515055,-0.0029469083015671946,11536.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
38,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,0.001,1e-06,1e-06,0.001,3.0075587872641564e-07,3.277727082155154e-07,4.369368343586422e-07,2.1938540968466825e-06,1.561323575816515e-05,1.21544631784546e-05,0.06153547199521165,0.05350089581842612,0.03893520231294006,0.051709727718571276,1.3633516168546392e-05,0.29268272652245914,-0.0009097716413595126,-0.0029469081967036436,10227.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
30,0.001,0.001,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1.0418573310292536e-06,9.336660109661619e-07,1.8399506622688816e-06,4.615282134600467e-06,7.18316828898848e-06,3.3409615946798914e-05,0.06160749561329871,0.05357350059010962,0.03899470693072272,0.05178820152008269,7.820902600214382e-06,0.2931054173771764,-0.0008781989035882864,-0.0029469070077599146,10736.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
32,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1.3223091567727545e-06,3.010839296267086e-07,1.3141574443473058e-06,8.785604765529962e-06,5.823368118191665e-06,3.397480825197966e-05,0.06160365503833199,0.05357345139051323,0.03899470990142272,0.051787857104848026,8.344256910507667e-06,0.29310492964640544,-0.0008923724043877011,-0.00294690694634501,10667.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
11,1e-06,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-06,0.001,3.673939164418316e-07,1.7719585067167158e-06,4.09381258326298e-06,4.909290596711015e-06,9.134304136253767e-06,2.411862671119227e-05,0.06160958857714584,0.053576237316770144,0.038994952530449156,0.051791952602144926,1.6167575419728804e-06,0.29310989441280627,-0.0009311562807253833,-0.002946906889954001,9147.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
29,0.001,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1.5649447612880932e-06,7.950491445161436e-07,3.9407427836357475e-07,5.295923191261811e-06,7.843586211301273e-06,2.7248198114597187e-05,0.061614025259652414,0.053574738500381414,0.03899262751169411,0.05178442643857467,1.3502208064043971e-05,0.29310406616751,-0.0008830301365367699,-0.002946906835363736,11376.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
67,0.001,0.001,1e-06,0.001,0.001,0.001,1e-06,1e-06,0.001,1e-06,1e-06,0.001,1.0615009687434553e-06,9.835579099722207e-07,3.3974195068283453e-07,6.6559057829452745e-06,6.83150625418616e-06,3.6982667153482625e-05,0.0615159494097369,0.05349610124160942,0.03893952927309255,0.05171281292794316,1.0390644681200529e-05,0.29268152473659054,-0.0009390057544002577,-0.00294690669873124,10449.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
13,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1.8130764404500664e-06,3.4049907524788185e-07,1.0158615434626333e-06,4.006790666636027e-06,1.3203714553038137e-05,2.269395567615201e-05,0.061525483353681305,0.053499421440443,0.03893779866447793,0.051711519959390564,1.2234232963449708e-05,0.29268349819828393,-0.0008469303558100206,-0.002946906263286086,11465.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
93,0.001,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.001,1.1314461065842018e-06,1.0668241302994257e-06,4.0669702803895857e-07,7.576235999674104e-06,1.2403366949203351e-05,3.8447723416286686e-05,0.06150658435918339,0.05349578975454138,0.038941811209858845,0.051716096777890484,5.986675552391266e-06,0.29268333948889597,-0.0009036428394033961,-0.002946905776875415,10629.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
15,1e-06,0.001,0.001,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,1e-06,0.001,2.8793885246892473e-07,7.81268039905627e-07,1.3430880276888686e-06,6.193373500960559e-06,7.566768854770849e-06,3.061558885420382e-05,0.061520732439952985,0.053497711285972666,0.03893782197520695,0.05170875943218609,1.6511004010877058e-05,0.292677822828436,-0.0009835514041029972,-0.002946905531588384,10045.0,1.0,-0.0,-0.041666666666666664,-0.08333333333333333,-0.125,-0.16666666666666666,-0.20833333333333331,-0.25,-0.29166666666666663,-0.3333333333333333,-0.375,-0.41666666666666663,-0.4583333333333333,1000000,30,12,0.1,1.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-08,adamax,0,0.0,ramp,0 days 00:19:24.633657
