,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,runtime,Gamma,cohlength,ucohlength,ueta
59,59,59,54,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,1e-06,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.1149741786013443,0.0971448491621424,0.0632450688122991,0.0994248837874754,0.066791647085031,0.0974797954553646,0.0684156150668072,0.0965008447275846,0.0698171586491906,0.0955620345430398,0.0705292187555469,3.421262190728478e-05,-1.079296864533674e-05,-0.0014870400750018,13098.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.078230521509838,1.0572267231926822,1.0570587736314132,-0.0014715280018763
60,60,60,94,0.001,1e-06,1e-06,0.001,0.001,0.001,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.1145197464547757,0.0977309876902518,0.0626859089785313,0.1000266054296982,0.0662462201128974,0.0979661167914364,0.0680099092137011,0.0968489776043408,0.0695702107347607,0.0957589992681492,0.0705292190574096,1.966507594573276e-05,-3.5820336667285656e-05,-0.0014870400244149,8358.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305261234859,1.0576201155997496,1.057058773076066,-0.0014715280018765
61,61,61,51,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,1e-06,1e-06,1e-06,0.001,3.1622776601683795e-05,0.1150396261992123,0.0973295098014171,0.0632658616877232,0.0996267431582568,0.0668240058133653,0.0976711116130778,0.0684607765254115,0.0966385301084569,0.0698719756577897,0.0956944738068899,0.0706474758567858,7.692962921248287e-06,-9.90446817369492e-06,-0.0014870400149867,9552.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305233114953,1.0572626873239332,1.0570587734145471,-0.0014715280018764
62,62,62,7,3.1622776601683795e-05,1e-06,1e-06,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,0.001,3.1622776601683795e-05,0.115010249674259,0.0973400828512337,0.0632717581699292,0.0996289869286758,0.0668277110248213,0.0976633608016159,0.0684807625060227,0.0966467298337153,0.0698797587514054,0.0956470682931865,0.0706545882217101,6.8654700682454e-06,-1.710297768784344e-05,-0.001487040012036,8615.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305217005167,1.057248214791369,1.0570587736084625,-0.0014715280018763
63,63,63,64,0.001,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,0.1149746868757288,0.0974367099793014,0.0631547779449165,0.0997594203099434,0.0667046550277719,0.097785412123334,0.0683732784358851,0.096752017828049,0.0698401770588884,0.0957357775836728,0.0706375146816683,3.6278454453266136e-06,-1.0601779147329468e-05,-0.0014870400086263,9567.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305265107801,1.0573553251017078,1.0570587730294472,-0.0014715280018766
64,64,64,78,0.001,0.001,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,1e-06,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.1145292645669119,0.0976513790993109,0.0626515344071915,0.1000734943192858,0.0661708570230149,0.0980968305828651,0.0679181450310826,0.0969536647000591,0.0695087862118428,0.0958004234222196,0.0705197362550727,1.5805508255599756e-05,-2.020434222323842e-05,-0.0014870400053117,8006.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305219275659,1.0577169929455932,1.0570587735811312,-0.0014715280018763
65,65,65,97,3.1622776601683795e-05,1e-06,0.001,1e-06,1e-06,1e-06,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.1150166072419597,0.0973984804177479,0.0631946064496344,0.0997131451375707,0.066733514644899,0.0977449838525495,0.068407503972764,0.0967217270784832,0.0698614695003628,0.0957197150960069,0.0706425623627356,1.5592459306248227e-06,-1.822665283270193e-05,-0.0014870400033221,9615.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305235181985,1.0573277947135162,1.057058773389667,-0.0014715280018764
66,66,66,15,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,1e-06,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,0.1148357592678008,0.0974030636469225,0.0630181483159344,0.0996952132295906,0.0665317093655066,0.0977108024561526,0.0682158046513555,0.096683987935483,0.0697037045943245,0.0956163598958229,0.0705295941188598,1.2772218340143092e-06,-4.562605609428827e-06,-0.001487040001891,9156.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305231490143,1.057395438031,1.057058773434107,-0.0014715280018764
67,67,67,73,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,1e-06,0.001,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.115140975473357,0.0972575878062526,0.063359627321562,0.0995382386793436,0.0669175051708401,0.0975895600643956,0.0685449214917342,0.0966096858283228,0.069948215060118,0.0956713199671484,0.0706606476275612,4.455505227558352e-06,-2.708983334666909e-05,-0.0014870400017936,9356.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305257882737,1.0572015338694922,1.0570587731164165,-0.0014715280018765
68,68,68,30,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,1e-06,0.1150381922273038,0.0973869319877091,0.0632133098498377,0.0996949862020292,0.0667509967603441,0.097726162116989,0.0684246095698823,0.0967074449871653,0.0698718345073723,0.0957122477167899,0.0706447933332849,8.536120581699208e-07,-2.717929967987274e-06,-0.0014870400007856,9790.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305233438836,1.057312936436514,1.0570587734106485,-0.0014715280018764
69,69,69,81,0.001,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.001,1e-06,0.001,1e-06,0.1149496722956667,0.0971691120983871,0.0632044710762521,0.0994589382881025,0.0667569376343051,0.0975061500162891,0.0683970541966633,0.0965103472869316,0.0698368168348116,0.0955488061625327,0.0705573208908239,1.016473873435052e-06,-4.578317705996056e-05,-0.0014870399975344,7964.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305253681878,1.0572661232431182,1.0570587731669825,-0.0014715280018765
70,70,70,41,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.114667956110014,0.0975553678612463,0.0628376363876588,0.0998616584965545,0.0663976775988483,0.097858890785601,0.0680935174638028,0.0967839734533686,0.0696270287430171,0.0956922318089591,0.0705132695697213,2.772222921572766e-06,-3.756732893253182e-05,-0.0014870399971815,7615.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.078230522164353,1.0575191543728677,1.0570587735526304,-0.0014715280018763
71,71,71,5,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,0.001,1e-06,0.001,0.001,0.1151273188114928,0.0972719177984655,0.0633421652302315,0.0995561189391919,0.066899685174716,0.0976042818651251,0.0685309505045778,0.096619766897923,0.0699398864054566,0.095674150552877,0.0706603088588391,1.828358045180104e-06,-8.537965559965229e-06,-0.0014870399969832,17947.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305263479162,1.0572145597622198,1.0570587730490526,-0.0014715280018765
72,72,72,42,3.1622776601683795e-05,1e-06,0.001,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,1e-06,0.001,3.1622776601683795e-05,0.1149883849443232,0.0971279474622312,0.0632655810375859,0.0994011622346186,0.0668163995284549,0.0974533739521339,0.0684428122454171,0.0964725297822054,0.0698459099270599,0.095531933920914,0.0705608094949651,1.199804140453714e-06,-4.7053932416391925e-06,-0.0014870399945445,19064.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305218132463,1.0572137122951784,1.0570587735948924,-0.0014715280018763
73,73,73,87,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,0.001,0.001,0.001,0.001,1e-06,0.001,1e-06,0.1149990549250512,0.0971147984178868,0.063280855960895,0.0993861259070623,0.0668318920974668,0.0974388620532589,0.0684551153114298,0.0964614537036389,0.0698538777013237,0.0955266879156036,0.0705631449168796,7.209230735405794e-07,-2.070156370030917e-05,-0.001487039992132,10929.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305262544138,1.057202406067244,1.0570587730603085,-0.0014715280018765
74,74,74,71,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,0.1152151045166861,0.097170704667141,0.0634609835188998,0.0994310891949116,0.0670217773541311,0.0974928714198427,0.0686280442323081,0.0965379729215365,0.0700011423172026,0.0956382627687418,0.0706722790913549,4.459103041221196e-06,-5.170291138955597e-07,-0.0014870399912998,12157.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305214572237,1.057124648432791,1.057058773637748,-0.0014715280018763
75,75,75,83,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,0.001,1e-06,3.1622776601683795e-05,0.001,1e-06,0.001,1e-06,0.1151757015674058,0.0969743751449906,0.0634535904725805,0.0992230068044243,0.0669928326042853,0.0973007356830685,0.0685806922966931,0.0963636336700946,0.0699302565365807,0.0955176291485762,0.0705795765949628,7.723295640092294e-07,-1.6893015807808034e-05,-0.0014870399744342,9034.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305237477855,1.0570870818398477,1.0570587733620311,-0.0014715280018764
76,76,76,3,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,0.001,1e-06,0.001,3.1622776601683795e-05,0.001,1e-06,0.1152087882756427,0.0968816432600983,0.0635572909563848,0.0990921892112584,0.0671182820741086,0.0971797445311657,0.0686856233827733,0.0962734198475252,0.0699998133094966,0.0954398494247821,0.0705952408279398,9.014593361443166e-07,-1.7085316793904416e-05,-0.0014870399535049,9724.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305240155182,1.0569934892854795,1.0570587733298034,-0.0014715280018764
77,77,77,1,0.001,0.001,1e-06,0.001,1e-06,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.06621012825203,0.1529240138074572,1.8741506450612824e-06,0.1546439336826834,0.0239593031527019,0.1307038476768935,0.0427715943780732,0.1162082281677471,0.0558249615614997,0.1038522861300426,0.0675106383047327,0.0001887207829733,-7.555546264493444e-06,-0.0014865290645464,9166.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305261571581,1.1160042404640198,1.057058773072013,-0.0014715280018765
78,78,78,62,0.001,3.1622776601683795e-05,1e-06,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,0.001,1e-06,0.0662846845078991,0.1530464234263223,2.380647047883685e-06,0.1549070452827874,0.0238904419903322,0.1309769774748449,0.0427383969648021,0.1163934336504506,0.0559142701313584,0.1039116409115601,0.0677564276933876,8.773178117072983e-07,-6.36570200472125e-06,-0.0014865267694693,9311.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305220814757,1.1160976547593675,1.057058773562606,-0.0014715280018763
79,79,79,58,1e-06,0.001,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,1e-06,0.001,3.1622776601683795e-05,0.001,1e-06,1e-06,1.710549193414807e-06,0.1804718674647186,3.429043820146365e-05,0.1617125237297447,0.0023562436443404,0.1640207486960886,0.0013954527594345,0.1632033496213249,0.0043745477046983,0.1623259900903581,0.000712541684711,0.0714274844588485,-8.0658634343767e-06,-0.0014864783985294,15360.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305247892191,1.09644692735176,1.0570587732366723,-0.0014715280018765
80,80,80,35,1e-06,0.001,0.001,0.001,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,2.37391958010335e-06,0.1803193151731824,9.707120817175272e-05,0.1602918736835389,0.0046929606977988,0.1607317427138894,0.0047321332368624,0.1602990301831652,0.0062005891690149,0.1611424889920068,0.0010077970305188,0.0711707220162871,-3.2527062781545766e-05,-0.0014864778292351,11481.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.078230523495928,1.095263394373794,1.057058773392347,-0.0014715280018764
81,81,81,66,1e-06,0.001,0.001,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,0.001,3.1622776601683795e-05,0.001,1.2962412163904254e-06,0.1805648058091583,0.000110718301635,0.1605052095405545,0.0047067503821315,0.160955535913249,0.0047377629963838,0.1605297698102909,0.0062031595029617,0.1613789221575489,0.0009999320210019,0.0712772273977953,-7.562257767156588e-06,-0.0014864776946534,13569.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305251087914,1.095283749713363,1.0570587731982048,-0.0014715280018765
82,82,82,25,1e-06,0.001,0.001,3.1622776601683795e-05,0.001,0.001,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,2.067975785603399e-06,0.1805798297645361,9.837991458552616e-05,0.1604671606610218,0.0048052666926895,0.1608222708587401,0.0048981074160699,0.1603701264864055,0.0063599779921986,0.161239570109363,0.0011337300050011,0.0711478132283625,-3.462207308723631e-05,-0.0014864771783318,11909.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305216628768,1.0952482484363777,1.057058773612992,-0.0014715280018763
83,83,83,37,1e-06,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,3.1622776601683795e-05,3.1622776601683795e-05,1.7446762378356368e-06,0.1805492923857298,0.0001612963523198,0.1604127055981196,0.0048333613430554,0.1608257274064464,0.0048646743660079,0.1604273629024573,0.0062814471841148,0.1613336918783544,0.001023670732511,0.071259650903199,-4.488705591824231e-06,-0.0014864769642036,11867.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.078230523213482,1.0952260026385392,1.057058773426345,-0.0014715280018764
84,84,84,99,0.001,0.001,1e-06,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,1e-06,0.001,3.1622776601683795e-05,1e-06,0.0765373747779514,0.1411178130686244,0.0090884498850312,0.1635066976740443,4.023775869610413e-06,0.1527401179067927,0.027242231615126,0.1276521374762359,0.0478734036744875,0.1088476307385987,0.0660448138873975,1.5800313576374762e-06,-2.0245967011616063e-05,-0.0014863630255229,8860.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305217446689,1.124662174681723,1.0570587736031465,-0.0014715280018763
85,85,85,56,1e-06,3.1622776601683795e-05,1e-06,3.1622776601683795e-05,3.1622776601683795e-05,0.001,1e-06,0.001,1e-06,1e-06,0.001,3.1622776601683795e-05,0.0784822727866848,0.1386521078587055,0.013065322141155,0.1575892539234869,0.0028668363462628,0.1655919987437031,2.7164808149758686e-06,0.1511936407670225,0.0323385966710173,0.1175343062572342,0.0629566030052086,4.19037004997106e-06,-7.139780244034758e-06,-0.0014859630206618,10962.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305260781558,1.1268107907876372,1.057058773081522,-0.0014715280018765
86,86,86,31,0.001,1e-06,0.001,0.001,1e-06,1e-06,1e-06,0.001,1e-06,1e-06,3.1622776601683795e-05,0.001,0.2077021393970232,2.167492605400372e-06,0.1448938507051365,0.0372144598873528,0.1156405582243524,0.0592161861346766,0.0982883978397661,0.0741433052823077,0.0855419593161066,0.0866989179148691,0.0734994380701577,0.0004081307124895,-2.0760888286259413e-05,-0.0014859601173944,10778.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.078230523483224,1.1067692150903934,1.057058773393878,-0.0014715280018764
87,87,87,39,0.001,1e-06,0.001,0.001,1e-06,1e-06,0.001,3.1622776601683795e-05,0.001,3.1622776601683795e-05,1e-06,0.001,0.2076976178580151,6.665287657479763e-06,0.1448787014129186,0.0372368715769334,0.1156117489306861,0.0592457535279045,0.0982550451798475,0.074175798155702,0.0855073413590503,0.0867311775021442,0.0734645995811693,0.000442176735461,-3.287887977889252e-05,-0.0014859598990982,10314.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305227639622,1.1067787882123554,1.0570587734804544,-0.0014715280018763
88,88,88,79,1e-06,0.001,0.001,0.001,3.1622776601683795e-05,1e-06,0.001,3.1622776601683795e-05,1e-06,1e-06,0.001,3.1622776601683795e-05,1.685062456338306e-06,0.1799053511868128,0.0034596303595471,0.1463929224670297,0.0298595461561055,0.1268994910982494,0.0457139271083769,0.113742833708261,0.0576166296332135,0.1027505875677615,0.0679848485592242,4.039029980680264e-05,-2.8730793953528204e-05,-0.00148592852255,9522.0,1.0,-0.0,-0.0833333333333333,-0.1666666666666666,-0.25,-0.3333333333333333,-0.4166666666666666,-0.5,-0.5833333333333333,-0.6666666666666666,-0.75,-0.8333333333333333,-0.9166666666666666,1000000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,10.0,1e-08,adamax,0,0.0,ramp,0 days 00:03:38.746890,0.0782305269526762,1.102361788728611,1.0570587729762564,-0.0014715280018766
