,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,ueta,cohlength,ucohlength,keep
360,360,360,360,360,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.1454654383693122,0.095472757554229,0.1909176533393123,1.0008088434865887,0.1399450051123588,0.8062601258249611,0.1024051639127953,0.1364988492687939,0.108494667682102,0.6082593072849253,-0.0018227325832045,-0.0019703771385851,518.0,0.0,0.830912931619557,0.4542667875837952,0.7284966939519985,0.8513856976782915,0.0540585049383388,0.9562660513346144,0.5540801259455461,0.3298529147487226,0.4860086620167514,0.2233575742389943,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3094596935815799,0 days 02:36:32.165057,0.0018227809461085,3.433329389128331,3.2189575779899413,1.0
361,361,361,361,361,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.3026648059395688,0.2352580133347696,0.687224234063443,0.0906438804700056,0.5081806693788875,0.0915509515260151,0.9895797591806552,0.0901743039514448,1.000168638171676,0.1384261582656104,0.0948908558259144,-0.0019667574268384,-0.0024164750729875,524.0,0.0,0.3322550188258053,0.6095934759945512,0.1934417874985552,0.4503599800352695,0.2834719266138154,0.7794971887695216,0.2400318748230032,0.7294470601598501,0.0132393839244975,0.4385159072666922,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.304780029758685,0 days 02:36:32.165057,0.0019667822946228,3.5505587179568097,3.333305286425726,1.0
362,362,362,362,362,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.2865649152269611,0.1046384987470088,0.5263243320058533,1.0004138941834992,0.2291237563313252,0.9920448518395,0.7720818248727122,0.1395506485732535,0.1444372314167011,0.3434524285701471,-0.0017682539624505,-0.0019074725316488,495.0,0.0,0.4734987759415516,0.406168946043238,0.5189027103983602,0.8452300910015517,0.5229457637404864,0.8171458538819233,0.7296668340702964,0.1960980413704525,0.2983363770931467,0.1577054943448939,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3235314404879753,0 days 02:36:32.165057,0.0017682563944987,3.4271911146125458,3.160726617961186,1.0
363,363,363,363,363,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.0576116183440855,0.0652047712788903,1.000318014021809,0.0583261347594354,0.059884091732003,0.0572725874775261,0.0571090825356546,0.0591534057008649,0.0632386489496591,0.6440492335609416,-0.0020816254632254,-0.0025048456322067,624.0,0.0,0.7788070150730986,0.0963064736583216,0.8564363688241255,0.5549408503937954,0.430836957458087,0.5628663925544286,0.5377616424280137,0.6195796401529267,0.5425353416111438,0.306024249914103,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2421796687413897,0 days 02:36:32.165057,0.0020816302636146,3.678287274590472,3.168378969664272,1.0
364,364,364,364,364,0.4757236139187886,0.4757236139187886,0.4757236139187886,0.4757236139187886,0.4757236139187886,0.4757236139187886,0.4757236139187886,0.4757236139187886,0.4757236139187886,0.4757236139187886,0.3043516911201518,0.4252292109736986,0.2684172046896999,0.2219616324428445,0.2237654905311486,0.6664533824916989,0.8171719276264291,1.0005386087401675,0.2269113799774946,0.2252531293426982,-0.001399152534293,-0.0015450759976848,334.0,0.0,0.8986153874068937,0.616815155645467,0.9954409266140332,0.1305664684177212,0.9413896798372886,0.6257868077855991,0.6789169189102235,0.9412139376410446,0.0624637916473289,0.1890294281358702,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4714671641874499,0 days 02:36:32.165057,0.0013991852708146,3.3335361128464305,3.340000761156805,1.0
365,365,365,365,365,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.2263129568399526,0.1056180888120732,0.0466846953119666,0.0965635442552326,0.0767141562727657,0.9682841724672177,0.566992741872573,0.0730738877492765,0.0493603580967952,1.0007464896530744,0.0508825590303963,-0.002349300681194,-0.0027092208974255,708.0,0.0,0.5706729312589813,0.2978662262765116,0.0164398885199489,0.2912488115415481,0.6906224920438333,0.6824747546512389,0.0243473179975725,0.3233772157689207,0.8570896250639003,0.6527474104669012,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2286928084372028,0 days 02:36:32.165057,0.0023493624388338,3.965203453046569,3.4411549582337506,1.0
366,366,366,366,366,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.3632259946716407,0.3347952165169228,0.299055116830331,0.3325758874847691,0.2830936827353117,0.2818361480282634,0.2825012550025147,0.7310363165790076,0.3096115028138537,1.0001729727150854,-0.0012466141858119,-0.0013537672007953,283.0,0.0,0.6191804671224441,0.97377324147106,0.3286767579782848,0.0832384027838331,0.6200275861014232,0.6401335363741893,0.5480909294992627,0.9544015939487656,0.6804865521266139,0.0678019738405787,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5460770049767953,0 days 02:36:32.165057,0.0012466416897398,3.3230730920143023,3.378538339464117,1.0
367,367,367,367,367,0.0140700808560268,0.0140700808560268,0.0140700808560268,0.0140700808560268,0.0140700808560268,0.0140700808560268,0.0140700808560268,0.0140700808560268,0.0140700808560268,0.0140700808560268,0.0013008918970691,1.0021112973791693,0.0005248577419378,0.0002292716505493,0.0003533143557506,0.0069112359208566,0.0112668415945183,0.0004094545367718,0.0003158997182377,0.0003626826118096,-0.0053140681916737,-0.0073352384013511,1864.0,0.0,0.6476396622361511,0.0664872246066922,0.5704321719943116,0.5026659264789222,0.0028872992005247,0.1965175663336678,0.4185439502633219,0.3193685561421232,0.1329217208895931,0.6168338315513925,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0142052328116357,0 days 02:36:32.165057,0.0053140899743238,3.9315314681006224,3.933938455180024,1.0
368,368,368,368,368,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.6571057546036269,0.4269705624599615,0.459544930026176,0.4271126354092387,0.4590234107897925,0.4611456161267025,0.4277929638805152,0.4280237634716115,0.4320977281798895,0.5569992919414609,1.0002742849357809,-0.0011002805596935,-0.0011744514647902,186.0,0.0,0.943238717728384,0.039104284294701,0.770642093358219,0.3530056890674251,0.2715969442479642,0.7938128323488172,0.9316915339620816,0.9816024369131277,0.9331484537746048,0.1245746193988084,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.6520121176944733,0 days 02:36:32.165057,0.0011003026002962,3.4444284502465528,3.46386110394249,1.0
369,369,369,369,369,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,1.000531224674796,0.479577357954365,0.2753000588482058,0.0612407090832309,0.3510869440372511,0.5664663125988363,0.061957249266654,0.0848424251408982,0.0854514886852901,0.1956392352227635,-0.0020538415438744,-0.0023828311697799,664.0,0.0,0.0112939080882549,0.7475602706104801,0.7640568991220532,0.1490011188859666,0.5727014824881643,0.6440931339590131,0.3824474095003376,0.1690773663209991,0.3398999655537181,0.2816164289292787,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2670288472553998,0 days 02:36:32.165057,0.0020538485403195,3.0281875686480606,3.1276278102860102,1.0
370,370,370,370,370,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.9370292291472834,0.4480379984699531,0.4356541250841001,0.2452002422449271,1.0019197311610606,0.038491375431104,0.0478362403658171,0.0398868582655749,0.0406627979730904,0.0378099933461816,-0.0024515794653486,-0.003314667471072,720.0,0.0,0.0076791210226125,0.2757122259729295,0.2486359202264328,0.6756381518438787,0.6373724969914955,0.6756248000046686,0.29298127280873,0.594573782356606,0.1204389932529523,0.7645327467875227,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1994543668743015,0 days 02:36:32.165057,0.0024515837967551,3.177281053669024,3.035976664220329,1.0
371,371,371,371,371,0.0123647223505371,0.0123647223505371,0.0123647223505371,0.0123647223505371,0.0123647223505371,0.0123647223505371,0.0123647223505371,0.0123647223505371,0.0123647223505371,0.0123647223505371,0.0736866509974825,0.0779220241825927,1.0361393910579175e-06,1.0187058320212393e-07,9.992730447421176e-08,0.0001081096427184,1.7781109691971338e-07,2.7253499702479825e-07,0.0014694300641734,8.965080059740677e-07,-0.0064427934718908,-0.0094015173002118,6886.0,0.0,0.939942823405704,0.7650859415568515,0.7313715691484668,0.5717709554015099,0.7625380508868862,0.4641393591113667,0.257575102546457,0.7786558664111833,0.5170059703423491,0.9251620988818609,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0124081817070839,0 days 02:36:32.165057,0.0064427968942908,3.137533807875497,3.6425559960197775,1.0
372,372,372,372,372,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2165966805180881,0.0896091497335261,0.0749947752129841,0.0754154620290083,0.9965038853928566,0.1584509900187511,1.0006391966063812,0.5557067912807947,0.102063608679365,0.1123304285603969,-0.0018958098895351,-0.0022103640788529,562.0,0.0,0.5867070829368026,0.533994533000577,0.0388040032213391,0.221140534295108,0.7186613988532663,0.4388809807656246,0.9257056476135832,0.615186859144445,0.2639157669577461,0.2450934880507677,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2774557527021903,0 days 02:36:32.165057,0.0018958525260608,3.4771871782464143,3.3243065317201235,1.0
373,373,373,373,373,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.3919100249433401,0.1555348641906027,0.1547977662498814,1.0007843370173046,0.1527202846655846,0.9923808338170416,0.2422002680663207,1.0003268756294943,0.9882858641374096,0.1520833557377441,0.194633660888432,-0.0015574161208341,-0.0018301959354495,410.0,0.0,0.2915311257963363,0.2171019367945525,0.5316124247090717,0.0846068115191674,0.5784091718602687,0.4289681518042565,0.8788343151379411,0.8907468797284301,0.2971523946037819,0.1908006677512463,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3903724884528304,0 days 02:36:32.165057,0.0015574213522072,3.701521322027828,3.310139172296577,1.0
374,374,374,374,374,0.6159977960380164,0.6159977960380164,0.6159977960380164,0.6159977960380164,0.6159977960380164,0.6159977960380164,0.6159977960380164,0.6159977960380164,0.6159977960380164,0.6159977960380164,0.4677720386120557,0.3866469946237192,0.3755760038944249,0.5067993485845345,0.3779919701593828,0.3612762072354734,0.3463210355885881,0.3422729601139895,0.5801949094276261,1.0009227568932275,-0.0011884148284403,-0.0012650052145096,255.0,0.0,0.4219832755495095,0.506328174724403,0.7109783252439936,0.9707250807177435,0.8949805686934579,0.3968997682447035,0.5490804140888205,0.5811396785133526,0.8791075936683179,0.105558755383498,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.6226778457510133,0 days 02:36:32.165057,0.0011884643862442,3.184400011436591,3.298511569307774,1.0
375,375,375,375,375,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.0976874530966433,0.0969179902403231,0.1168662377724192,1.000728338007401,0.104077920533127,0.2315692421086858,0.1207439060232551,0.1130256745256091,0.3310744667748823,0.4900205253038426,-0.0018633595699648,-0.0020769233864918,507.0,0.0,0.8157310583955725,0.2625821000898687,0.107500107434456,0.9801581869007052,0.3472983694743665,0.7478456638335392,0.3634214901784441,0.2906776165045854,0.5433210652185734,0.2329467089404197,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3135453926908605,0 days 02:36:32.165057,0.0018633653012205,3.537295627432761,3.414967866672096,1.0
376,376,376,376,376,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.2414157116103015,0.0586252789429531,0.0766732403958873,1.0007756725871442,0.9500784681366304,0.0650646842148377,0.11245066253518,0.9675798888696622,0.960783282169418,0.0583529566557089,0.0583502462068835,-0.0018213972622783,-0.0025021264417466,620.0,0.0,0.2444241497926114,0.0508620963129747,0.7146135600942009,0.9213557025394892,0.0049391371660167,0.2883433059584358,0.8698080901838249,0.6009611086345273,0.1285723646794975,0.2403953491724734,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2452498691763775,0 days 02:36:32.165057,0.0018214595041228,3.977221078134945,3.469167834436459,1.0
377,377,377,377,377,0.2575263326771197,0.2575263326771197,0.2575263326771197,0.2575263326771197,0.2575263326771197,0.2575263326771197,0.2575263326771197,0.2575263326771197,0.2575263326771197,0.2575263326771197,0.658082770819684,0.582499948803036,0.4431377772645919,0.442390188220777,0.2126448136991795,0.6727374269914543,0.0450289351991852,0.0382096862037076,1.002068794192773,0.0476561379150647,-0.0022516046964481,-0.0025700356942053,878.0,0.0,0.2074476020330385,0.0338475812205937,0.1285958813186927,0.1270902542951092,0.5037976427016844,0.768247250025672,0.5191068701186071,0.6562395971013444,0.8837135889312623,0.7808245670731921,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2535325880137962,0 days 02:36:32.165057,0.0022517576661581,3.0677401238610336,2.969390739976284,1.0
378,378,378,378,378,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,0.1747772774464678,1.0010108213767657,0.9893726967500468,0.2465634873236841,0.412970313866476,0.0329657807772459,0.2306580715053032,0.0307785428902106,0.0371792165980513,0.3330834064396231,0.0314620246858461,-0.0021265245819226,-0.0030002644239846,763.0,0.0,0.0997593227772318,0.0268519347524667,0.9298496661777996,0.2607789471225706,0.8632480873818676,0.1744944101266712,0.8793302462090203,0.4403183439820408,0.0289125951170617,0.9890317328695384,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1734568148557345,0 days 02:36:32.165057,0.0021265546485933,3.380698017759102,3.2575556977012496,1.0
379,379,379,379,379,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.1988827856988806,0.735380765188894,0.6465100450954328,0.5749999264997293,5.837131560215571e-05,5.113057276867711e-05,0.1613730630626834,0.1566350232548329,0.0994194613108406,0.1113362930440072,0.0004099847867085,-0.002682614158855,-0.0031689670296614,7258.0,1.0,0.1168715186346838,0.0236418087236619,0.8008624272421115,0.3261165967064418,0.0316929200137269,0.0121385674625584,0.4070895425927446,0.105375854119849,0.3521693916782696,0.6865019747544017,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1980270581604573,0 days 02:36:32.165057,0.0026826277788194,3.4613040600294545,3.4529411637414564,1.0
380,380,380,380,380,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,0.1148471547840289,3.882806172059347e-06,5.709636098052105e-06,0.2859741169685481,0.0398680647107234,4.419459495389169e-06,3.1354065613444367e-06,9.00265323104194e-06,3.885592763732223e-06,0.0459161910573269,0.3813070513729147,-0.003056637589742,-0.0038482962176464,6836.0,1.0,0.9509689675529264,0.2934854849756927,0.5755475392440509,0.7040855421249729,0.7943149992989771,0.4936219984790373,0.7911589406853283,0.4617548400991511,0.7432089431913926,0.6344691439265372,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1161400033109485,0 days 02:36:32.165057,0.0030566840201163,4.02026007119407,3.2571909210716004,1.0
381,381,381,381,381,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,1.0002156663826198,0.0272879912659873,0.0384770735765492,0.0831356534561665,0.1312392001358108,0.0327412992608827,0.1612996392257852,0.0411847116865304,0.252099760740021,0.6741470061120804,-0.0017153301455713,-0.0019500621114734,1200.0,0.0,0.4645925630309526,0.8703766258825952,0.312597817301891,0.3593160199082607,0.4827486753456478,0.0612250360142219,0.5916532212902839,0.0242044295789416,0.8663353398113628,0.3484932886953423,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3636679519572049,0 days 02:36:32.165057,0.0017153759040143,3.5288275110000398,3.4372370373563084,1.0
382,382,382,382,382,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.0983232907067819,0.0939493112170398,0.093823578142805,0.2979324629448426,0.3716310883927784,1.0004365248187554,0.1196541400728887,0.8264005827180012,0.2061669091222761,0.1042800350128657,-0.0017445089670621,-0.0019761408338412,521.0,0.0,0.8881877051877,0.1493807642649662,0.71624829296369,0.5855134953816346,0.5668054991174719,0.9065448576640236,0.0867575888476853,0.9177427468321386,0.2804969241390942,0.2538249548089413,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3168698238349231,0 days 02:36:32.165057,0.0017445962441668,3.447483157378639,3.323680012679891,1.0
383,383,383,383,383,0.1439847952876005,0.1439847952876005,0.1439847952876005,0.1439847952876005,0.1439847952876005,0.1439847952876005,0.1439847952876005,0.1439847952876005,0.1439847952876005,0.1439847952876005,1.721968564060206e-05,6.731088488233153e-06,8.791168241490801e-06,0.0963273405117209,0.702988922621987,0.0048190670798002,0.1653079086705447,0.3785565426547548,1.71407523068985e-05,0.0527623482818232,-0.0031906037250977,-0.0041700957525234,7107.0,1.0,0.6846903811960501,0.4131886612712611,0.1340955673338829,0.5580343537526458,0.8759672619772926,0.0088415666662903,0.4024341209001952,0.1791553579684491,0.7086352018966858,0.7871031607789767,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1424386238376349,0 days 02:36:32.165057,0.0031906907703591,4.212950186505057,3.648753096690209,1.0
384,384,384,384,384,0.1692220351641034,0.1692220351641034,0.1692220351641034,0.1692220351641034,0.1692220351641034,0.1692220351641034,0.1692220351641034,0.1692220351641034,0.1692220351641034,0.1692220351641034,1.0000378330016153,0.2186308409210537,0.3681749608955341,0.0293933082500181,0.1566279036653138,0.073737462512793,0.0344040841108605,0.0292149049894682,0.029805132573041,0.035198589030355,-0.0029549417022205,-0.004442244545147,774.0,0.0,0.141602596831929,0.8445017164340487,0.3122785108275705,0.7498669802182869,0.1287998260806334,0.4734033912116812,0.649239041295116,0.4950066534014287,0.6892716676081824,0.7752851900829789,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1670003676304788,0 days 02:36:32.165057,0.0029550718689473,3.060538571861259,3.007702829700714,1.0
385,385,385,385,385,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.3673924781802071,0.0697336546765974,3.191901099786441e-05,5.986630792692107e-06,1.7889674929269986e-07,9.997277508742677e-08,1.6477707467373916e-07,1.7243050763801267e-06,0.7040891036456055,0.1806620372727108,0.7842687412743006,-0.0016055825627326,-0.0019414775001492,8873.0,0.0,0.9283894315706523,0.6490635800408276,0.1759501685527703,0.7681127069410235,0.4237433273208904,0.6985926672318011,0.6892002298108775,0.8872912225265681,0.5892704824400701,0.2294741203878888,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3659479463866745,0 days 02:36:32.165057,0.0016055906604734,2.7188047563337325,3.301305743976837,1.0
386,386,386,386,386,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.6984363449506317,0.0881713641423018,0.0722355646637367,0.0717962753180935,1.0012673572831403,0.1353744337444735,0.0708300311306258,0.0960605442785626,0.145710856629379,0.4915299426037144,-0.0020222903801588,-0.0022768812512096,576.0,0.0,0.4062477741541459,0.6206195937384177,0.5708106848170152,0.1936271183098157,0.824032216762549,0.5794577714532373,0.5768013793246287,0.2050982457879387,0.4916221968829366,0.2686964542861396,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2660819600404904,0 days 02:36:32.165057,0.0020222905671048,3.0433247521756157,3.107606978780204,1.0
387,387,387,387,387,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.2659804395593755,0.1197098292928277,0.0778891843543697,0.9417551847836904,0.0722622014077408,1.001697714078014,0.8100311442452647,0.9152090701104668,0.4915152274891587,0.0846579037243203,0.095496885980965,-0.0019154085728148,-0.0022290591189118,579.0,0.0,0.3353176670488188,0.3418876984675734,0.6056950274603036,0.3727873636982007,0.8999060160301815,0.7507599098712591,0.9806062698694245,0.6116400008802909,0.4303223165562948,0.3928690888518122,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2627866863671824,0 days 02:36:32.165057,0.0019154628585386,3.562739963393806,3.1626965951883808,1.0
388,388,388,388,388,0.2337423870891811,0.2337423870891811,0.2337423870891811,0.2337423870891811,0.2337423870891811,0.2337423870891811,0.2337423870891811,0.2337423870891811,0.2337423870891811,0.2337423870891811,1.0016255724720735,0.2565103115820782,0.3470062968183807,0.6481919692554079,0.2043648150654965,0.0563429434552106,0.5311607712350634,0.1130816920083887,0.0619909771036339,0.1115952804990704,-0.0022843813138092,-0.0026884743264796,645.0,0.0,0.0368772763332992,0.7042187498065502,0.3157529253221451,0.0226824501927953,0.9126105342355452,0.2363758633618058,0.0934657012940052,0.7382360921493729,0.7714531340477934,0.7713963860397556,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2355408016416161,0 days 02:36:32.165057,0.002284416605208,3.250873518244948,3.2623017400199323,1.0
389,389,389,389,389,0.1225113576604118,0.1225113576604118,0.1225113576604118,0.1225113576604118,0.1225113576604118,0.1225113576604118,0.1225113576604118,0.1225113576604118,0.1225113576604118,0.1225113576604118,0.1472347688875474,0.580478058610095,0.0239823696250326,1.000010948727398,0.0138210235988823,0.0177002609985193,0.1322842513019693,0.0136920406686079,0.0107816756592315,0.0112670556461945,-0.0031024372505351,-0.0044390103704469,1082.0,0.0,0.6159471154181675,0.0262046336281953,0.5344485508328887,0.960696137510391,0.4552101955437518,0.2965841288519965,0.5573687571007563,0.6323099431721152,0.2975807642435687,0.7748983341978675,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.1214136383069601,0 days 02:36:32.165057,0.0031024776498781,3.4958469971461086,3.5058736685596323,1.0
390,390,390,390,390,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.5413360302965377,0.2859943642840201,0.2943140506122678,0.3171138201710888,0.3310289873474773,0.3086455897840878,0.3200682420805462,0.3645818788618832,1.00145997903994,0.5595032648031195,0.7142650803011859,-0.0012330993927853,-0.0013006049853326,277.0,0.0,0.841518314734828,0.0242541429599622,0.1004475902259629,0.500578936546438,0.0589401886932623,0.1958725048835413,0.8725808704046144,0.9985612409743008,0.8424408533718666,0.1644843202275913,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5387239114458657,0 days 02:36:32.165057,0.0012331058922813,3.6363441072244855,3.5567982751792235,1.0
391,391,391,391,391,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.31260072430687,0.3075085828751532,0.2992339458407,0.682972652228275,1.8141083303429872e-06,5.348452174365675e-07,9.99607690535108e-08,5.398290681376594e-06,7.1829584771390495e-06,0.7150274358494378,0.151912940126258,-0.0016804162530363,-0.0019861249968632,10571.0,0.0,0.8038890366662108,0.5819691893112379,0.9948420345429304,0.2824518866017588,0.901054160049732,0.0161443619646516,0.2219817421092476,0.904326725659339,0.5098987108635635,0.2084307679450512,100000,30,10,0.1,1.0,0.1,0,9,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3094172781813477,0 days 02:36:32.165057,0.0016804544328853,2.9217700027844,3.3463178534784346,1.0
