,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Gamma0_1,Gamma0_2,Gamma0_3,Gamma0_4,Gamma0_5,Gamma0_6,Gamma0_7,Gamma0_8,Gamma0_9,Gamma0_10,Gamma0_11,Gamma0_12,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,Gamma10,Gamma11,Gamma12,eta0,eta,count,success,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,max_iter,min_iter,N,Jmax,alpha,gleak,ex,lk,rate,minGg,maxGg,minGo,maxGo,tol,optim,exfix,exval,profile,seed,Gamma,runtime,cohlength,ucohlength,ueta,keep
248,248,248,248,248,248,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.1029073899446499,1.000407534720488,0.2487956487358962,0.105073120831269,0.6020058959425424,0.1332173810816106,0.7555991252944935,0.145234740421618,0.1031978382167181,0.6673264899813872,0.3012730269698113,0.1039857190931917,-0.0003718086348025,-0.0004239173852967,669.0,0.0,0.2575527416724514,0.1583268933402386,0.9622367725472548,0.9845068936899845,0.7833617607353065,0.3001591142917283,0.1863168957933664,0.8160956278075892,0.8195866498882468,0.6917068724736452,0.0141286385790188,0.0897702749266857,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3798418777081223,0 days 11:37:49.297523,1.218247322718607,1.188290809067523,0.0003718086348025,1.0
249,249,249,249,249,249,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.198750743339018,1.0004213836162914,0.199542369835587,0.2126285888937055,0.204284677168948,0.7104804620132792,0.4119446853695374,0.5502749706124926,0.7465057134432418,0.4253694730665349,0.2682331817056434,0.2125356375454056,-0.0003082516028909,-0.0003410230709945,383.0,0.0,0.5713045891257171,0.0394953411916256,0.8179250197915076,0.9777640393148442,0.9775786952206656,0.829646147129515,0.0386275721174035,0.1134416250312995,0.9788995294148176,0.542143749584765,0.1121834598919309,0.0047986962695082,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4605077905246077,0 days 11:37:49.297523,1.1947419931740186,1.1832015429592022,0.0003082516028909,1.0
250,250,250,250,250,250,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,0.4606028844202396,1.000299017983489,0.4045738382752825,0.5685156279981419,0.2382715845816616,0.1268584001145798,0.73573645891658,0.1264648259827533,0.7372300074338479,0.3383825089072975,0.6964682816020596,0.3887359515143566,0.1560865867920059,-0.0003003414869763,-0.000328830058598,559.0,0.0,0.115267005663062,0.8785974091814128,0.2993388859024937,0.7459291170862314,0.937366336734396,0.35489974256256,0.9313564413874184,0.8822250626891953,0.1216177817136735,0.1278319281672717,0.9012288743775664,0.8379621667181256,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4640919914549953,0 days 11:37:49.297523,1.386752226178828,1.246966107525498,0.0003003414869763,1.0
251,251,251,251,251,251,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.000686026123289,0.2074121522644513,0.18132885887431,0.6426307980220884,0.0005384390515178,0.1793575356784255,0.3598727668021064,0.0004059601036836,0.7721264923797392,0.4791290958540946,0.0008714130086405,0.0414031702167095,-0.0003947142121602,-0.0005031760365684,5704.0,1.0,0.8244225168815499,0.6668554539279069,0.9580380097249876,0.4217887832576917,0.8187208922359559,0.7743750860479226,0.4362492184849196,0.2919197500309933,0.1148970826679349,0.9529001346514946,0.8191868690166361,0.7431019824611016,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3495327448146149,0 days 11:37:49.297523,1.6434754087362489,1.311742155618556,0.0003947142121602,1.0
252,252,252,252,252,252,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.4795510922318122,0.543147039520835,0.4641767020494181,0.2497577636598591,0.3978139048058959,0.1451357983194298,0.1226357509944365,0.1752108831050684,0.1006521200725941,0.0743206329103549,0.3009078784779373,1.0004132495874831,-0.000402160198511,-0.0004861652989301,789.0,0.0,0.2514756636614588,0.820109396472933,0.1962333892589896,0.6352925218784667,0.162132723682877,0.4527068756174857,0.6110690318720912,0.7191537798294915,0.917432036335271,0.9578338934687016,0.7605457635265853,0.0449673550017765,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3200620716557302,0 days 11:37:49.297523,1.397825118710741,1.2931046148403316,0.000402160198511,1.0
253,253,253,253,253,253,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.4180637241455752,0.6722247335408529,0.0186188330466698,1.0000479580828128,0.2560552485797888,0.8500117882302823,0.0153471724294687,0.0161412978429645,0.8538430121463898,0.1725660114492431,0.8658719535183819,0.013957033117338,0.0161259791291428,-0.0003387135555808,-0.0003876234429797,2243.0,0.0,0.3870494664839662,0.7263565217141167,0.8682551861790878,0.0223754131071074,0.3994927855175592,0.9352865305331108,0.9276172420620962,0.8841450737133036,0.1531324043775236,0.3220172421923563,0.9279693195160548,0.9198577998286604,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4178488525866607,0 days 11:37:49.297523,1.288032914438227,1.2250941397272828,0.0003387135555808,1.0
254,254,254,254,254,254,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.0440196298728769,0.6868248083023798,3.5166000239595665e-05,6.847718957837392e-05,3.903783495043687e-05,0.7212825758161656,0.1426735359805431,0.3939012677941563,0.2401114838897355,0.0002600163563734,0.0001870691127849,0.0001435947660722,-0.0005401144069429,-0.0007543902381059,5723.0,1.0,0.963700685907931,0.6999404812707226,0.7101077891395438,0.252237697223585,0.7103146712793887,0.2631889416072038,0.8420325931618102,0.6049027256782059,0.2835056803091478,0.1485516451166109,0.1243693386886878,0.1530930556237263,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2029098917642037,0 days 11:37:49.297523,1.7162804137998238,1.5660763305882608,0.0005401144069429,1.0
255,255,255,255,255,255,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.3444087275973818,0.7533633244110467,0.2735992015886013,0.0018364064449321,0.8169790562772135,0.441139323751666,0.0001401367303692,0.4426549771155509,0.0002038732508655,0.4401739745299831,6.87109197615814e-05,0.3086823898396905,7.210761963602475e-05,-0.0003620957755356,-0.0004744969439121,5523.0,1.0,0.9161457305298456,0.3687576859935133,0.5669595468352621,0.1470186596387777,0.8967113091031558,0.992002109452133,0.5147490275156694,0.9499885600368956,0.9701136625145927,0.6756551687211889,0.1429325326134809,0.6601249582783056,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3407019685817854,0 days 11:37:49.297523,1.7337380223941457,1.3297498183582168,0.0003620957755356,1.0
256,256,256,256,256,256,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,0.293044697697214,1.0000504680008488,0.2154756800816645,0.5761321235533784,0.4389004364285305,0.1730989918851449,0.2662592855240849,0.5195765990058749,0.396095203766915,0.0921781485913477,0.0898145409375036,0.1322312834072061,0.2542655579670676,-0.0004200278298266,-0.0004764905035758,597.0,0.0,0.1824297694255304,0.8952110001764462,0.8916417348000365,0.1805464910078101,0.3537231622494197,0.6835251509075145,0.2400849932650752,0.8426929876747188,0.5074519866192873,0.6471583160880261,0.455021552701576,0.8081875903544601,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2942945667431087,0 days 11:37:49.297523,1.4471007459432288,1.4023344934004445,0.0004200278298266,1.0
257,257,257,257,257,257,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.1501269287613366,0.469710666299343,0.1906216982249494,0.1531537987065418,0.1739371829163509,1.000308337092605,0.3208921589596492,0.1646996063914848,0.5514502165100872,0.3907103297723067,0.2476415282619481,0.4081737699522959,-0.0003310779711247,-0.0003639178108635,495.0,0.0,0.7914361578902037,0.8042378766844865,0.3651652718958724,0.3576804118279693,0.2426460584093469,0.8995208590171605,0.1174960720252522,0.3553229724357469,0.0340966532694543,0.6558326165671662,0.959704573815436,0.535738467449102,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4040139168630529,0 days 11:37:49.297523,1.320225901857206,1.2709485228984387,0.0003310779711247,1.0
258,258,258,258,258,258,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.3557150206821381,0.2930071014197954,0.3835340785791862,0.2059674959036021,0.475430628671915,0.0869724727460285,0.1857835479090048,0.3718862219656859,0.9453534090136446,0.0006371287775166,0.2181346728065836,0.3939928851597869,0.0009691119706185,-0.0003740622387643,-0.0004233986566348,4699.0,1.0,0.0348565498696192,0.3526742600511262,0.6617173734036776,0.1614675232629825,0.5197121735457872,0.3376557883933568,0.0449962796988543,0.7832399072954109,0.2899752495294391,0.1812937250664439,0.6574280714254463,0.4400644591684004,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3539329838411162,0 days 11:37:49.297523,1.5345578607058543,1.3579237155397408,0.0003740622387643,1.0
259,259,259,259,259,259,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.0706538468132143,0.6805843196740978,0.8062196081163463,0.0613873227450145,0.0832366050307599,0.0649541772367502,0.218859173514403,0.1669807456743024,0.0554203910686301,0.7511809063675423,0.1417227908714625,1.0003420616111265,-0.0003327910343962,-0.0004059136586137,840.0,0.0,0.3245048187798456,0.1028207830295079,0.9876947376557084,0.5933871710951234,0.443296832092249,0.5868687191075178,0.453314804225376,0.7892678009461863,0.866126467625619,0.302125317801908,0.9306283022390598,0.2952319883410219,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3744067097559168,0 days 11:37:49.297523,1.6194670312153367,1.286392458857986,0.0003327910343962,1.0
260,260,260,260,260,260,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.4913407286296357,0.1349697723203406,0.200636184218327,0.0743467200986388,0.7691391168131727,0.0728409092574881,0.9542390014333202,0.2621885398764123,0.1637537032816024,0.1322284107788124,0.0875052563303049,1.0000248672795795,0.6914088344697468,-0.0002773010234289,-0.0003282502519355,837.0,0.0,0.6361245354362794,0.9431710141917132,0.6975722156267917,0.0537800377932241,0.6217509280759834,0.8560950824105203,0.0525816180445954,0.2007623652999489,0.4101034939445396,0.3895477103995718,0.980737881660108,0.0858394690487681,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4972469384754154,0 days 11:37:49.297523,1.4803153275947607,1.1944652044537778,0.0002773010234289,1.0
261,261,261,261,261,261,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,0.0779441575040493,1.0000326529713028,0.008030570800571,0.593440627333933,0.0032847809666082,0.0714373300768324,0.1765187406854371,0.0034776246871909,0.051794347787036,0.0265095806909958,0.0098319869779058,0.0073476710784165,0.0060711661945186,-0.0011455201920129,-0.0016028847310981,2330.0,0.0,0.1769934947805196,0.6332099416373053,0.1122251248701656,0.6176041322847631,0.631009444277022,0.5521792449310217,0.4219330543777089,0.4688673168649789,0.3703050703474619,0.3874850378822095,0.3479789844396158,0.3059189782878799,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.0782148571797673,0 days 11:37:49.297523,2.330349292518318,2.075973312396746,0.0011455201920129,1.0
262,262,262,262,262,262,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.3228628202536728,0.7723220097754768,0.0002520269356689,0.0004899032991496,0.0006139912963892,0.3265804736022167,0.0604972301142242,0.4107905376502972,0.8798382504050342,0.0001329966860772,0.0003108753339513,0.2254350716478178,0.0001002150934998,-0.0004153254864516,-0.0005603228886025,5043.0,1.0,0.1724539557475153,0.5622395210157518,0.6064673032975222,0.5450361405853635,0.5080541627904619,0.8109065812067465,0.912984780874328,0.0623940902494647,0.4053585835436714,0.4702342654072243,0.0989895256344383,0.3329422678595225,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3246734041362825,0 days 11:37:49.297523,1.8304433536448927,1.2760198189292378,0.0004153254864516,1.0
263,263,263,263,263,263,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,0.2121550171362449,2.105986324096865e-05,0.0364737331862159,2.980430370773142e-05,8.08976525203045e-05,3.598542589125699e-05,0.4868740399489316,0.0001601101048074,3.866052362465877e-05,0.3997170300564784,4.874817363573409e-05,0.352532828303374,0.0647217183418182,-0.0004656014973034,-0.0005919803213447,5618.0,1.0,0.4177399825672238,0.0405421071775401,0.432598683845726,0.1019778423785265,0.405697268029329,0.1989959852407393,0.1017426369298778,0.0641453256310438,0.5146914993733146,0.0029436462960327,0.3972314453993447,0.0603402546880796,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2121552782227871,0 days 11:37:49.297523,2.427313978078692,1.6139551849538518,0.0004656014973034,1.0
264,264,264,264,264,264,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.0016690821524441,0.6105501134514223,0.0931489293070405,0.4135526560725849,0.1370583639364685,0.9463070332778086,0.0060131924707244,0.1536974589748555,0.2149506030120216,0.3586266639539778,0.5438577465430905,0.0028534409463904,-0.000365953033363,-0.0004071784125467,4260.0,1.0,0.6885300860953525,0.6492587923306573,0.1534919754584059,0.3637796473777184,0.7238740754382852,0.1280319556986398,0.8128231648965567,0.661485263191831,0.9413380476842622,0.6018492981573823,0.0445902509263321,0.409124444921672,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3360880024642922,0 days 11:37:49.297523,1.5783510482936849,1.3673768294641682,0.000365953033363,1.0
265,265,265,265,265,265,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2493409369951876,0.2635813319355183,0.1662219367895638,0.0011320408375472,0.5728868606089055,0.0178882580638109,0.6844962472607871,0.1021384746416774,0.8097157761761787,4.6915250944587024e-05,0.0001873109718257,5.053584055794756e-05,0.5911240875765437,-0.0004212303556821,-0.0005054753559226,5727.0,1.0,0.6886117898087819,0.4691657950373045,0.3717486040287852,0.2505924859984356,0.6898879593102651,0.1555881240222396,0.7635421211835335,0.280977482261397,0.577472027191234,0.9217754151351226,0.5931649067290381,0.8689594774816964,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.249611772114679,0 days 11:37:49.297523,1.7635498018451885,1.5267856997828668,0.0004212303556821,1.0
266,266,266,266,266,266,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5413360302965373,0.5202717952481785,0.3015191783552419,0.2701601655829969,0.5660981725334847,0.2774403721967806,0.2694908992550259,0.3031547062134559,0.2800502399256395,1.000824711709371,0.622645060387863,0.8556109461100782,0.2654714778765294,-0.0002391541638911,-0.0002627989784984,328.0,0.0,0.0893756936925884,0.5103121192969601,0.6543576980211803,0.162342821302332,0.6961494560836059,0.6592202247176523,0.4589126607363889,0.7942115492192897,0.003199537400046,0.928440515213488,0.0909687337918507,0.7702590598396649,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.5481672425030019,0 days 11:37:49.297523,1.3468323804441733,1.22894639242481,0.0002391541638911,1.0
267,267,267,267,267,267,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.2054117348353062,0.0001347290929137,0.8351847307664366,0.0961504498108962,0.2309278660367465,4.7122870962002166e-05,0.2377021345590315,0.1781210879738845,7.538950599449636e-05,4.9786583327999565e-05,0.5018311222454056,4.4637118027863904e-05,2.2903768837385782e-05,-0.0005830062310097,-0.0007668808125553,6498.0,1.0,0.1562516212076992,0.0117843303477425,0.5972891241600773,0.5491985308302156,0.7439735337545018,0.8615405609098814,0.466055318132979,0.5253179180471028,0.5880511155909521,0.3335472471302999,0.801002658949726,0.7628449507003233,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2042642208676185,0 days 11:37:49.297523,2.2397402001797286,1.517719485008333,0.0005830062310097,1.0
268,268,268,268,268,268,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.0002692730607662,0.5523721476945903,0.0002641059537246,0.2814311846621892,0.0016861762197313,0.0005991302840069,0.0061983662944975,0.3223165606651189,0.9318113117064584,0.0045112918743201,0.0038208448036692,0.0804160474665637,-0.0004315117773715,-0.0005498497359434,4907.0,1.0,0.1587745769035796,0.6905607541838444,0.214488915647371,0.2841481238480106,0.5742770187319882,0.4401600788869554,0.5778950390465654,0.236398247019809,0.7584946624080231,0.111493950200568,0.0077208357189407,0.2060136306400274,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2768022383133314,0 days 11:37:49.297523,1.7477018325965687,1.433235143358745,0.0004315117773715,1.0
269,269,269,269,269,269,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.0515423382812807,0.7828447481331784,0.0340012029325108,1.00008498146305,0.3833727221259041,0.5134920824818606,0.1311249228526959,0.0486371919809072,0.0632013791245067,0.0166857147341394,0.9522175862901684,0.0294674536801195,-0.0003362864460667,-0.0004076492742144,1656.0,0.0,0.5028011774622677,0.8506888888481461,0.3398424630844097,0.087495067664021,0.986555766192252,0.6824529508865177,0.2830754285024608,0.2278360249827873,0.15003468148599,0.1115562661543454,0.7189710713814235,0.1157080665018861,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.4028604420364896,0 days 11:37:49.297523,1.4504393539448155,1.2375468512259071,0.0003362864460667,1.0
270,270,270,270,270,270,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.4047756965997316,0.0247853131813111,0.0555880704181533,0.0492087754483467,0.3730113430493565,0.072370651665138,1.0000432952662486,0.2206469301559893,0.5487751240194557,0.4418370945248958,0.0865958062269145,0.2466115440001736,0.60406060923742,-0.0003521243820643,-0.0003940129752662,1386.0,0.0,0.6796046309791528,0.4021280479214877,0.6274781731105906,0.3678044345162742,0.1170373989192457,0.000376779543783,0.8341296812024206,0.8267187926265982,0.1301655596521703,0.2752386539913387,0.4554080665337299,0.9368295464244326,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3985050489507483,0 days 11:37:49.297523,1.3930692388729835,1.220544234693773,0.0003521243820643,1.0
271,271,271,271,271,271,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.3794532847236935,0.0004951218082814,0.8657516734979291,0.0002986172743643,0.4734914215391709,0.5423896506185926,0.0157073564287167,0.911437929479718,0.1355009796988415,0.9486291076747908,0.0691373982441246,0.0004335042533011,0.0002421014346616,-0.0003403202245145,-0.0004185103282772,5908.0,1.0,0.3671016505099553,0.5580898519135339,0.0081104213914865,0.059323985739747,0.7380031155235911,0.5128959699620482,0.0656368162927402,0.7228404773351511,0.2031364422457312,0.9018707614095632,0.9880407081382132,0.9495948935198784,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3756994977765442,0 days 11:37:49.297523,1.4599112457147052,1.3214734029637698,0.0003403202245145,1.0
272,272,272,272,272,272,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.2575263326771198,0.365189165534038,0.487605975279215,0.0007353645039286,0.6297836981639078,0.2455825280871952,0.1517565342928218,0.4686230529652345,0.0015699191613592,0.3548001392232042,0.2629813858146769,0.1269200069209297,0.001028261674273,-0.0004809174951144,-0.0005272607398395,4977.0,1.0,0.1822195100280351,0.5922797865020526,0.8776231876952161,0.6254736900968225,0.0675890759560324,0.2609365052536748,0.6708651192175487,0.3798904811545951,0.1634515878754359,0.5655292443318688,0.85335672271599,0.6804172173888218,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2608260902742494,0 days 11:37:49.297523,1.416077747317383,1.3852889595100244,0.0004809174951144,1.0
273,273,273,273,273,273,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.333461801578636,0.0384279614402335,0.0004104710050132,0.0017296162318925,0.0735183160386721,0.5320157834207788,0.1257302755434039,0.8257787743946048,0.1304146396918143,0.188018337689546,0.706540210876892,0.0530201729853156,0.2339571580501159,-0.0003864074617853,-0.0004285085624556,4375.0,1.0,0.2640058517854265,0.1926680205666354,0.1105012592568686,0.2748170304402223,0.5913625496602415,0.91081656207632,0.2686666960800681,0.7470281040025918,0.9496229651228262,0.366193797425507,0.7740885276701231,0.9923599348274472,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.3283585748515017,0 days 11:37:49.297523,1.674156892318159,1.354583067874128,0.0003864074617853,1.0
274,274,274,274,274,274,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.2747120789270809,0.5939533413984572,0.0300213238366606,1.0001189719806207,0.1785269260504144,0.3853665450785457,0.4464286397166105,0.0326625747057554,0.1689974080621548,0.029903016025519,0.3479091701950287,0.0710155689730091,0.0691448986824517,-0.0004723189268489,-0.0005584859594891,1153.0,0.0,0.2437272388690028,0.5477974900858349,0.8752149682278184,0.1381448700139681,0.0758133040206286,0.6383266683789438,0.5939891525517612,0.906578298165276,0.6582655442898885,0.9069714689574804,0.5221224745190275,0.6262047940451518,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2706311023902063,0 days 11:37:49.297523,1.6677531858619945,1.4173755856874006,0.0004723189268489,1.0
275,275,275,275,275,275,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.2837303616516209,0.7864743269400272,0.0001708074499114,0.0001922558877909,0.8317970062654717,0.13619160063163,0.4643618381931243,4.370092796925136e-05,0.1438416773717644,3.388113084461774e-05,9.662172799231654e-05,0.6189393388439518,0.0012634940418154,-0.0004272449282038,-0.0005070226275732,5706.0,1.0,0.8232969732668901,0.41251262654796,0.4059475931685383,0.6991843329844618,0.0604267320994861,0.4620132350119723,0.1492970839202239,0.4656815048165154,0.0134670191414556,0.0510183970435795,0.536388393982969,0.3053922393281979,100000,30,12,0.1,5.0,0.1,0,11,0.001,1e-06,0.001,1e-07,1.0,1e-07,adamax,0,0.0,disordered,1,0.2859646891256822,0 days 11:37:49.297523,2.015323964578194,1.4747355078717748,0.0004272449282038,1.0
